text,start,stop
"higher order equation which is
more trouble to solve.",00:27:13.650,00:27:17.549
"It is like all mathematical
problems.",00:27:17.549,00:27:20.250
"Unless you are very lucky,
if you push them down one way,",00:27:20.250,00:27:24.450
"they are really simple now,
they just pop up some place",00:27:24.450,00:27:28.500
"else.
You say, oh,",00:27:28.500,00:27:30.812
"I didn't save anything after
all.",00:27:30.812,00:27:32.979
"That is the law of conservation
of mathematical difficulty.",00:27:32.979,00:27:36.907
"[LAUGHTER] You saw that even
with the Laplace transform.",00:27:36.907,00:27:40.632
"In the beginning it looks
great, you've got these tables,",00:27:40.632,00:27:44.424
"take the equation,
horrible to solve.",00:27:44.424,00:27:46.862
"Take some transform,
trivial to solve for capital Y.",00:27:46.862,00:27:50.316
"Now I have to find the inverse
Laplace transform.",00:27:50.316,00:27:53.566
