text,start,stop
Anyone else?,00:17:21.329,00:17:22.731
"You clearly get
[? a pillow. ?] I",00:17:22.731,00:17:24.105
"don't know how many
you have by now.",00:17:24.105,00:17:25.985
Have another one.,00:17:25.985,00:17:28.170
That's tough.,00:17:28.170,00:17:28.950
This is not easy to figure out.,00:17:28.950,00:17:30.560
"Now, given that that's
our sub-problem, what",00:17:33.377,00:17:35.210
is the next thing to guess?,00:17:35.210,00:17:36.470
Do you have an idea?,00:17:46.844,00:17:47.773
"AUDIENCE: I got an
idea to define it.",00:17:47.773,00:17:49.314
"Like either the next or
previous finger for the--",00:17:49.314,00:17:51.445
"PROFESSOR: The next
or previous finger.",00:17:51.445,00:17:53.070
"Well, I'm looking at suffixes.",00:17:53.070,00:17:54.360
"So I only care
about the next one.",00:17:54.360,00:17:56.431
Yeah.,00:17:56.431,00:17:56.930
"I see what you mean
by next or previous.",00:17:59.504,00:18:01.170
"But what we mean
is note i plus 1,",00:18:01.170,00:18:03.320
"that's the next thing
we don't know about.",00:18:03.320,00:18:05.260
"So we're going to
guess finger-- we'll",00:18:05.260,00:18:08.540
call it g-- for note i plus 1.,00:18:08.540,00:18:12.600
"And now magically,
this recurrence",00:18:17.460,00:18:19.750
becomes easy to write.,00:18:19.750,00:18:22.030
So it's almost the same thing.,00:18:22.030,00:18:23.540
"I wish I could just copy and
paste this over, but I can't.",00:18:28.090,00:18:31.850
It's not a digital blackboard.,00:18:31.850,00:18:35.580
Are there digital blackboards?,00:18:35.580,00:18:36.830
That would be cool.,00:18:36.830,00:18:39.080
Someone should make that.,00:18:39.080,00:18:41.140
"I don't know why switched from
open parens to square brackets,",00:18:41.140,00:18:43.795
but I did.,00:18:43.795,00:18:45.440
"Then we have-- I think it's just
the obvious thing, if i plus 1",00:18:45.440,00:18:51.601
g.,00:18:51.601,00:18:52.100
"Ahh, this is a
slightly wrong, though.",00:18:52.100,00:18:55.010
It's a copy paste error.,00:18:55.010,00:18:57.050
"This should really
be DP of i comma",00:18:57.050,00:19:00.420
"f, because now sub-problem
consists of two things-- which",00:19:00.420,00:19:03.020
"suffix am I in, and what's
my finger for note I?",00:19:03.020,00:19:07.260
"And so when I call DP, I also
have to provide two arguments.",00:19:07.260,00:19:11.290
"It's going to be DP
of i plus 1 comma g.",00:19:11.290,00:19:16.250
And then I'm looping over g.,00:19:16.250,00:19:17.630
"I'm trying all
possibilities for g.",00:19:17.630,00:19:20.790
That's the recurrence.,00:19:24.920,00:19:27.600
"So if I want starting
with finger f on note i,",00:19:27.600,00:19:30.870
"how do I solve
the suffix from i?",00:19:30.870,00:19:32.870
"Well, I guess what
finger am I going",00:19:32.870,00:19:36.110
to use for the very next note.,00:19:36.110,00:19:39.120
"Then I have to pay this
transition cost for f on i",00:19:39.120,00:19:42.650
to g on i plus 1.,00:19:42.650,00:19:44.570
"Yeah, OK.",00:19:48.746,00:19:50.670
"So slightly, I'm cheating
the notation here.",00:19:50.670,00:19:53.430
"This probably should be
the note, what is note i,",00:19:53.430,00:19:58.730
"and this thing should be
what is note i plus 1.",00:19:58.730,00:20:01.180
"If you think of this d
function just being given",00:20:04.320,00:20:07.100
"notes, pitches that
you need to play,",00:20:07.100,00:20:09.180
"instead of indices
into the array.",00:20:09.180,00:20:11.235
"It doesn't really matter, but
that's how I defined it before.",00:20:11.235,00:20:14.790
"OK, so I have to pay
this transition cost.",00:20:14.790,00:20:16.540
"What does it take to make that
transition from i to i plus 1?",00:20:16.540,00:20:19.910
"And then what does it take to
do the rest of the notes, given",00:20:19.910,00:20:24.480
"that now my finger is-- or now
finger g is playing the note",00:20:24.480,00:20:29.320
i plus 1?,00:20:29.320,00:20:30.310
"So we transition from
f to g, and that's now",00:20:30.310,00:20:32.910
"kept track of in
the sub-problem.",00:20:32.910,00:20:35.310
"This is the magic of
defining more sub-problem.",00:20:35.310,00:20:37.640
"We needed to know where
our finger used to be.",00:20:37.640,00:20:39.830
"And now we're telling it,
oh, your finger right now",00:20:39.830,00:20:42.280
is finger f.,00:20:42.280,00:20:44.120
"Finger f is the one that's
currently playing the note.",00:20:44.120,00:20:46.372
"And then afterwards, g is
the finger that's currently",00:20:46.372,00:20:48.580
"playing the note, and we
can keep track of that.",00:20:48.580,00:20:50.960
"You could also define
this to say, oh,",00:20:50.960,00:20:52.810
"f was the finger that was
used for the previous note,",00:20:52.810,00:20:55.860
note i minus 1.,00:20:55.860,00:20:56.940
"But it's just a shifting
of the indices here.",00:20:56.940,00:21:00.800
"You can do i minus 1 to i
instead of i to i plus 1.",00:21:00.800,00:21:04.730
"But this is, I think,
slightly cleaner.",00:21:04.730,00:21:06.930
"OK, and then we
have a DP, right?",00:21:09.550,00:21:11.310
"We've just memoized
that recurrence.",00:21:11.310,00:21:13.760
"We get a recursive DP, or
you could build it bottom up.",00:21:13.760,00:21:16.324
"If you were building
it bottom up,",00:21:16.324,00:21:17.740
"you'd want to know
a topological order.",00:21:17.740,00:21:19.680
"And this requires a
little bit of care",00:21:22.650,00:21:25.120
because there's two parameters.,00:21:25.120,00:21:26.860
"And so it's going
to be a for loop",00:21:26.860,00:21:28.290
"over those two
parameters in some order.",00:21:28.290,00:21:30.480
"And I believe the
right order is for i",00:21:30.480,00:21:33.980
"has to go from right to left
because this is suffixes.",00:21:33.980,00:21:37.230
"So I would write reversed range
n python if there are n notes.",00:21:37.230,00:21:46.260
"And then within that loop, I
would do a for loop over f.",00:21:46.260,00:21:49.260
"If you reverse the order
of these for loops,",00:21:52.557,00:21:54.390
"it would not be in the right
order, I'm pretty sure.",00:21:54.390,00:21:57.450
But this one will work.,00:21:57.450,00:21:58.740
You can check it.,00:21:58.740,00:21:59.970
"And then to solve our
original problem, here",00:21:59.970,00:22:07.130
"we require a little
more work because none",00:22:07.130,00:22:13.480
"of these sub-problems
are what we",00:22:13.480,00:22:14.880
"want to solve because we don't
know what the first finger is.",00:22:14.880,00:22:19.899
We know what the first note is.,00:22:19.899,00:22:21.190
That's note 0.,00:22:21.190,00:22:22.570
But what finger goes there?,00:22:22.570,00:22:24.350
I don't know.,00:22:24.350,00:22:24.980
"And DP of 0 requires
us to give it a finger.",00:22:24.980,00:22:30.780
"Give it the finger, ha.",00:22:30.780,00:22:32.650
"Give it the finger for
whatever is the first note.",00:22:32.650,00:22:36.990
So this is pretty easy though.,00:22:36.990,00:22:38.250
"We just take a min
over those choices.",00:22:38.250,00:22:40.505
Which finger should we give it?,00:22:43.390,00:22:44.995
That should do it.,00:22:53.100,00:22:54.200
"So we don't know what
finger to start with.",00:22:54.200,00:22:56.070
"Just try them all, take the min.",00:22:56.070,00:22:58.140
"This is just like the
guessing that we did here,",00:22:58.140,00:23:00.710
just a slightly simpler version.,00:23:00.710,00:23:02.840
"There's no transition cost
because there's no transition.",00:23:02.840,00:23:05.245
We weren't anywhere before.,00:23:05.245,00:23:06.882
"Just what finger
do you start with?",00:23:06.882,00:23:08.340
"I don't care what
finger I start with.",00:23:08.340,00:23:09.923
"It's how I transition from one
note to the next that's hard.",00:23:09.923,00:23:13.730
"OK, done.",00:23:13.730,00:23:17.030
That's the DP.,00:23:17.030,00:23:17.815
"Now, if this is not
obvious or not clear,",00:23:17.815,00:23:21.330
"I think it's easier to think
about it in the DAG form.",00:23:21.330,00:23:26.470
"So let's draw all
the sub problems.",00:23:26.470,00:23:28.390
"We have here a two dimensional
matrix of sub-problems.",00:23:28.390,00:23:32.110
"We have the different
suffixes on the one hand.",00:23:32.110,00:23:35.260
"So this is it, it stats
a 9, goes to n minus 1.",00:23:35.260,00:23:41.230
