text,start,stop
"Okay, what's the real number?
Okay, we're looking for the",00:20:57.157,00:21:02.295
"real part of this expression.
So, just put it in and keep it",00:21:02.295,00:21:07.309
"mentally.
So, minus one squared:",00:21:07.309,00:21:09.944
"that's one, plus i squared,
that's minus one.",00:21:09.944,00:21:13.684
"One minus one is zero.
I can forget about that term.",00:21:13.684,00:21:18.019
"The term gives me plus one for
the real part,",00:21:18.019,00:21:21.759
"plus two.
The answer is that the real",00:21:21.759,00:21:24.819
"part is three.
How about the imaginary part?",00:21:24.819,00:21:28.474
"Well, from here,
there's negative 2i,",00:21:28.474,00:21:31.535
"negative 2i.
I'm expanding that out by the",00:21:31.535,00:21:38.008
"binomial theorem,
or whatever you like to call",00:21:38.008,00:21:44.227
"that, minus 2i minus i makes
minus 3i.",00:21:44.227,00:21:51.829
"Is that right?
Minus 2i, minus i,",00:21:51.829,00:21:56.252
"minus 3i.
So, it is ten thirds,",00:21:56.252,00:22:00.398
"and now in the denominator I
have one minus i.",00:22:00.398,00:22:08.000
"I'll put that in the numerator,
make it one plus i,",00:22:08.000,00:22:12.456
"but I have to divide by the
product of one minus i and its",00:22:12.456,00:22:17.537
"complex conjugate.
In other words,",00:22:17.537,00:22:20.479
"I'm multiplying both top and
bottom by one plus i.",00:22:20.479,00:22:24.846
"And so, that makes here one
squared plus one squared is two.",00:22:24.846,00:22:30.105
"And now, what's left is e to
the negative x times cosine x",00:22:30.105,00:22:35.186
plus i sine x.,00:22:35.186,00:22:40.000
"Now, of that,
what we want is just the",00:22:40.000,00:22:43.775
"imaginary part.
Well, let's see.",00:22:43.775,00:22:46.938
"Two goes into ten makes five,
so that's five thirds.",00:22:46.938,00:22:52.142
"So, we're practically at our
solution.",00:22:52.142,00:22:55.918
"The solution,
then, finally,",00:22:55.918,00:22:58.673
"is going to be yp is the
imaginary part of yp tilde.",00:22:58.673,00:23:05.000
"And, what's that?
Well, what's the coefficient",00:23:05.000,00:23:08.796
"out front, first of all?
It's five thirds,",00:23:08.796,00:23:12.255
"so let's pull out to five
thirds before we forget it.",00:23:12.255,00:23:16.641
"And, we'll pull out the e to
the negative x before we forget",00:23:16.641,00:23:21.619
"that.
And then, the rest is simply a",00:23:21.619,00:23:24.572
"question of seeing what's left.
Well, it's one.",00:23:24.572,00:23:28.452
"I want the imaginary part.
So, the imaginary part is going",00:23:28.452,00:23:33.261
"to be one times cosine x,
and then the other",00:23:33.261,00:23:37.816
"imaginary part comes from these
two pieces, which is one times",00:23:37.816,00:23:42.962
