text,start,stop
"It's the probability you
didn't choose the first two.",00:23:43.410,00:23:46.030
"So the probability you
didn't choose the first one",00:23:46.030,00:23:48.113
is one minus P sub c.,00:23:48.113,00:23:49.127
"The probability you didn't
choose the next one, as well,",00:23:49.127,00:23:51.460
"because you're choosing that
next one with probability P sub",00:23:51.460,00:23:53.994
"c, it's the square of it.",00:23:53.994,00:23:56.385
So that might work better.,00:23:59.180,00:24:00.760
Let's give it a shot.,00:24:00.760,00:24:03.220
"Let's go back to our
original space choice,",00:24:03.220,00:24:08.516
"and we set and switch to
the rank fitness method.",00:24:08.516,00:24:14.800
"And we'll run out
100 generations.",00:24:14.800,00:24:19.200
Whoa!,00:24:19.200,00:24:21.437
What happened there?,00:24:21.437,00:24:22.270
That was pretty fast.,00:24:22.270,00:24:23.360
Maybe I used a big step size.,00:24:23.360,00:24:24.850
"Yeah, that's a little
bit more reasonable.",00:24:28.400,00:24:30.150
